,Datetime,Open
216,2025-09-11 11:30:00-04:00,178.08999633789062
217,2025-09-11 11:45:00-04:00,178.10000610351562
218,2025-09-11 12:00:00-04:00,177.97999572753906
219,2025-09-11 12:15:00-04:00,177.9550018310547
220,2025-09-11 12:30:00-04:00,177.56419372558594
221,2025-09-11 12:45:00-04:00,177.44009399414062
222,2025-09-11 13:00:00-04:00,177.30999755859375
223,2025-09-11 13:15:00-04:00,177.47000122070312
224,2025-09-11 13:30:00-04:00,177.09500122070312
225,2025-09-11 13:45:00-04:00,176.92999267578125
226,2025-09-11 14:00:00-04:00,177.1300048828125
227,2025-09-11 14:15:00-04:00,177.375
228,2025-09-11 14:30:00-04:00,177.5800018310547
229,2025-09-11 14:45:00-04:00,177.5800018310547
230,2025-09-11 15:00:00-04:00,177.5
231,2025-09-11 15:15:00-04:00,177.0399932861328
232,2025-09-11 15:30:00-04:00,177.1199951171875
233,2025-09-11 15:45:00-04:00,176.94000244140625
234,2025-09-12 09:30:00-04:00,177.5
235,2025-09-12 09:45:00-04:00,177.6199951171875
236,2025-09-12 10:00:00-04:00,177.44000244140625
237,2025-09-12 10:15:00-04:00,177.24830627441406
238,2025-09-12 10:30:00-04:00,177.77639770507812
239,2025-09-12 10:45:00-04:00,178.1199951171875
240,2025-09-12 11:00:00-04:00,178.2949981689453
241,2025-09-12 11:15:00-04:00,178.3300018310547
242,2025-09-12 11:30:00-04:00,177.6649932861328
243,2025-09-12 11:45:00-04:00,177.42930603027344
244,2025-09-12 12:00:00-04:00,177.6300048828125
245,2025-09-12 12:15:00-04:00,177.89500427246094
246,2025-09-12 12:30:00-04:00,178.10000610351562
247,2025-09-12 12:45:00-04:00,177.89999389648438
248,2025-09-12 13:00:00-04:00,177.91000366210938
249,2025-09-12 13:15:00-04:00,177.86819458007812
250,2025-09-12 13:30:00-04:00,177.52000427246094
251,2025-09-12 13:45:00-04:00,177.71499633789062
252,2025-09-12 14:00:00-04:00,177.81500244140625
253,2025-09-12 14:15:00-04:00,177.64999389648438
254,2025-09-12 14:30:00-04:00,177.4720001220703
255,2025-09-12 14:45:00-04:00,177.64999389648438
256,2025-09-12 15:00:00-04:00,177.8000030517578
257,2025-09-12 15:15:00-04:00,177.57000732421875
258,2025-09-12 15:30:00-04:00,177.6842041015625
259,2025-09-12 15:45:00-04:00,177.55999755859375
260,2025-09-15 09:30:00-04:00,175.66000366210938
261,2025-09-15 09:45:00-04:00,175.6199951171875
262,2025-09-15 10:00:00-04:00,175.85000610351562
263,2025-09-15 10:15:00-04:00,175.11929321289062
264,2025-09-15 10:30:00-04:00,175.49000549316406
265,2025-09-15 10:45:00-04:00,175.14999389648438
266,2025-09-15 11:00:00-04:00,175.30499267578125
267,2025-09-15 11:15:00-04:00,175.80819702148438
268,2025-09-15 11:30:00-04:00,177.02999877929688
269,2025-09-15 11:45:00-04:00,177.11749267578125
270,2025-09-15 12:00:00-04:00,177.83999633789062
271,2025-09-15 12:15:00-04:00,177.44500732421875
272,2025-09-15 12:30:00-04:00,177.5850067138672
273,2025-09-15 12:45:00-04:00,178.2100067138672
274,2025-09-15 13:00:00-04:00,177.69500732421875
275,2025-09-15 13:15:00-04:00,177.36000061035156
276,2025-09-15 13:30:00-04:00,177.2718963623047
277,2025-09-15 13:45:00-04:00,177.66659545898438
278,2025-09-15 14:00:00-04:00,177.60499572753906
279,2025-09-15 14:15:00-04:00,177.64999389648438
280,2025-09-15 14:30:00-04:00,177.52499389648438
281,2025-09-15 14:45:00-04:00,177.19500732421875
282,2025-09-15 15:00:00-04:00,177.11000061035156
283,2025-09-15 15:15:00-04:00,177.08999633789062
284,2025-09-15 15:30:00-04:00,177.1920928955078
285,2025-09-15 15:45:00-04:00,177.11000061035156
286,2025-09-16 09:30:00-04:00,177.0
287,2025-09-16 09:45:00-04:00,176.84500122070312
288,2025-09-16 10:00:00-04:00,176.1300048828125
289,2025-09-16 10:15:00-04:00,176.4550018310547
290,2025-09-16 10:30:00-04:00,176.30999755859375
291,2025-09-16 10:45:00-04:00,176.41000366210938
292,2025-09-16 11:00:00-04:00,176.52999877929688
293,2025-09-16 11:15:00-04:00,175.92999267578125
294,2025-09-16 11:30:00-04:00,176.1300048828125
295,2025-09-16 11:45:00-04:00,176.06500244140625
296,2025-09-16 12:00:00-04:00,175.31500244140625
297,2025-09-16 12:15:00-04:00,175.13619995117188
298,2025-09-16 12:30:00-04:00,175.26499938964844
299,2025-09-16 12:45:00-04:00,175.11000061035156
300,2025-09-16 13:00:00-04:00,174.9600067138672
301,2025-09-16 13:15:00-04:00,175.2899932861328
302,2025-09-16 13:30:00-04:00,175.154296875
303,2025-09-16 13:45:00-04:00,174.94000244140625
304,2025-09-16 14:00:00-04:00,174.9691925048828
305,2025-09-16 14:15:00-04:00,174.68649291992188
306,2025-09-16 14:30:00-04:00,174.77999877929688
307,2025-09-16 14:45:00-04:00,174.90420532226562
308,2025-09-16 15:00:00-04:00,174.96499633789062
309,2025-09-16 15:15:00-04:00,174.93499755859375
310,2025-09-16 15:30:00-04:00,174.7449951171875
311,2025-09-16 15:45:00-04:00,174.47500610351562
312,2025-09-17 09:30:00-04:00,172.5800018310547
313,2025-09-17 09:45:00-04:00,170.32000732421875
314,2025-09-17 10:00:00-04:00,170.84500122070312
315,2025-09-17 10:15:00-04:00,170.85499572753906
316,2025-09-17 10:30:00-04:00,170.1300048828125
317,2025-09-17 10:45:00-04:00,169.78500366210938
318,2025-09-17 11:00:00-04:00,170.09500122070312
319,2025-09-17 11:15:00-04:00,170.2899932861328
320,2025-09-17 11:30:00-04:00,170.39999389648438
321,2025-09-17 11:45:00-04:00,170.02000427246094
322,2025-09-17 12:00:00-04:00,169.57000732421875
323,2025-09-17 12:15:00-04:00,169.75999450683594
324,2025-09-17 12:30:00-04:00,169.88999938964844
325,2025-09-17 12:45:00-04:00,169.4949951171875
326,2025-09-17 13:00:00-04:00,169.89500427246094
327,2025-09-17 13:15:00-04:00,170.03500366210938
328,2025-09-17 13:30:00-04:00,170.25
329,2025-09-17 13:45:00-04:00,170.8903045654297
330,2025-09-17 14:00:00-04:00,171.09039306640625
331,2025-09-17 14:15:00-04:00,168.82000732421875
332,2025-09-17 14:30:00-04:00,170.2100067138672
333,2025-09-17 14:45:00-04:00,169.0800018310547
334,2025-09-17 15:00:00-04:00,169.6999969482422
335,2025-09-17 15:15:00-04:00,170.17999267578125
336,2025-09-17 15:30:00-04:00,171.19639587402344
337,2025-09-17 15:45:00-04:00,170.6199951171875
338,2025-09-18 09:30:00-04:00,174.0570068359375
339,2025-09-18 09:45:00-04:00,173.33999633789062
340,2025-09-18 10:00:00-04:00,173.53500366210938
341,2025-09-18 10:15:00-04:00,174.9250030517578
342,2025-09-18 10:30:00-04:00,175.77000427246094
343,2025-09-18 10:45:00-04:00,175.30999755859375
344,2025-09-18 11:00:00-04:00,175.27999877929688
345,2025-09-18 11:15:00-04:00,175.9250030517578
346,2025-09-18 11:30:00-04:00,176.25570678710938
347,2025-09-18 11:45:00-04:00,175.83009338378906
348,2025-09-18 12:00:00-04:00,176.0
349,2025-09-18 12:15:00-04:00,176.14500427246094
350,2025-09-18 12:30:00-04:00,176.2519073486328
351,2025-09-18 12:45:00-04:00,176.25
352,2025-09-18 13:00:00-04:00,176.5850067138672
353,2025-09-18 13:15:00-04:00,176.73500061035156
354,2025-09-18 13:30:00-04:00,176.6199951171875
355,2025-09-18 13:45:00-04:00,176.28500366210938
356,2025-09-18 14:00:00-04:00,176.27000427246094
357,2025-09-18 14:15:00-04:00,176.1999969482422
358,2025-09-18 14:30:00-04:00,176.55499267578125
359,2025-09-18 14:45:00-04:00,176.6199951171875
360,2025-09-18 15:00:00-04:00,176.86000061035156
361,2025-09-18 15:15:00-04:00,176.57000732421875
362,2025-09-18 15:30:00-04:00,176.33999633789062
363,2025-09-18 15:45:00-04:00,176.69500732421875
364,2025-09-19 09:30:00-04:00,176.10000610351562
365,2025-09-19 09:45:00-04:00,176.58999633789062
366,2025-09-19 10:00:00-04:00,176.61000061035156
367,2025-09-19 10:15:00-04:00,177.76499938964844
368,2025-09-19 10:30:00-04:00,177.6999969482422
369,2025-09-19 10:45:00-04:00,177.3350067138672
370,2025-09-19 11:00:00-04:00,177.15499877929688
371,2025-09-19 11:15:00-04:00,176.95509338378906
372,2025-09-19 11:30:00-04:00,176.298095703125
373,2025-09-19 11:45:00-04:00,176.1649932861328
374,2025-09-19 12:00:00-04:00,176.38540649414062
375,2025-09-19 12:15:00-04:00,175.98500061035156
376,2025-09-19 12:30:00-04:00,176.05999755859375
377,2025-09-19 12:45:00-04:00,175.95010375976562
378,2025-09-19 13:00:00-04:00,175.7899932861328
379,2025-09-19 13:15:00-04:00,175.75
380,2025-09-19 13:30:00-04:00,175.88499450683594
381,2025-09-19 13:45:00-04:00,176.00779724121094
382,2025-09-19 14:00:00-04:00,175.78500366210938
383,2025-09-19 14:15:00-04:00,175.81500244140625
384,2025-09-19 14:30:00-04:00,175.59500122070312
385,2025-09-19 14:45:00-04:00,175.94500732421875
386,2025-09-19 15:00:00-04:00,176.10499572753906
387,2025-09-19 15:15:00-04:00,176.15499877929688
388,2025-09-19 15:30:00-04:00,176.30999755859375
389,2025-09-19 15:45:00-04:00,176.0749969482422
390,2025-09-22 09:30:00-04:00,175.35000610351562
391,2025-09-22 09:45:00-04:00,175.6750030517578
392,2025-09-22 10:00:00-04:00,175.47500610351562
393,2025-09-22 10:15:00-04:00,175.41000366210938
394,2025-09-22 10:30:00-04:00,175.4199981689453
395,2025-09-22 10:45:00-04:00,175.96499633789062
396,2025-09-22 11:00:00-04:00,175.72999572753906
397,2025-09-22 11:15:00-04:00,175.48460388183594
398,2025-09-22 11:30:00-04:00,175.47000122070312
399,2025-09-22 11:45:00-04:00,175.8699951171875
400,2025-09-22 12:00:00-04:00,175.5
401,2025-09-22 12:15:00-04:00,180.3793029785156
402,2025-09-22 12:30:00-04:00,182.1999969482422
403,2025-09-22 12:45:00-04:00,183.51499938964844
404,2025-09-22 13:00:00-04:00,183.83999633789065
405,2025-09-22 13:15:00-04:00,183.1300048828125
406,2025-09-22 13:30:00-04:00,182.9900054931641
407,2025-09-22 13:45:00-04:00,182.9501037597656
408,2025-09-22 14:00:00-04:00,183.0800018310547
409,2025-09-22 14:15:00-04:00,182.8600006103516
410,2025-09-22 14:30:00-04:00,182.68499755859372
411,2025-09-22 14:45:00-04:00,182.94500732421875
412,2025-09-22 15:00:00-04:00,183.32000732421875
413,2025-09-22 15:15:00-04:00,183.88999938964844
414,2025-09-22 15:30:00-04:00,183.2700042724609
415,2025-09-22 15:45:00-04:00,182.96499633789065
416,2025-09-23 09:30:00-04:00,181.53140258789065
417,2025-09-23 09:45:00-04:00,179.9770965576172
418,2025-09-23 10:00:00-04:00,179.57000732421875
419,2025-09-23 10:15:00-04:00,180.1699981689453
420,2025-09-23 10:30:00-04:00,180.66000366210935
421,2025-09-23 10:45:00-04:00,179.6999969482422
422,2025-09-23 11:00:00-04:00,179.85000610351562
423,2025-09-23 11:15:00-04:00,180.2949981689453
424,2025-09-23 11:30:00-04:00,180.22999572753903
425,2025-09-23 11:45:00-04:00,180.2050018310547
426,2025-09-23 12:00:00-04:00,179.96499633789062
427,2025-09-23 12:15:00-04:00,179.64500427246094
428,2025-09-23 12:30:00-04:00,179.49000549316406
429,2025-09-23 12:45:00-04:00,179.47000122070312
430,2025-09-23 13:00:00-04:00,179.19509887695312
431,2025-09-23 13:15:00-04:00,179.1999969482422
432,2025-09-23 13:30:00-04:00,178.69000244140625
433,2025-09-23 13:45:00-04:00,177.85000610351562
434,2025-09-23 14:00:00-04:00,178.27200317382812
435,2025-09-23 14:15:00-04:00,177.88999938964844
436,2025-09-23 14:30:00-04:00,177.89999389648438
437,2025-09-23 14:45:00-04:00,177.9149932861328
438,2025-09-23 15:00:00-04:00,178.14500427246094
439,2025-09-23 15:15:00-04:00,178.1999969482422
440,2025-09-23 15:30:00-04:00,178.11000061035156
441,2025-09-23 15:45:00-04:00,178.68499755859375
442,2025-09-24 09:30:00-04:00,179.25
443,2025-09-24 09:45:00-04:00,179.03500366210938
444,2025-09-24 10:00:00-04:00,178.33999633789062
445,2025-09-24 10:15:00-04:00,178.92999267578125
446,2025-09-24 10:30:00-04:00,178.47999572753906
447,2025-09-24 10:45:00-04:00,178.58990478515625
448,2025-09-24 11:00:00-04:00,178.0644073486328
449,2025-09-24 11:15:00-04:00,178.2550048828125
450,2025-09-24 11:30:00-04:00,178.35499572753906
451,2025-09-24 11:45:00-04:00,177.5850067138672
452,2025-09-24 12:00:00-04:00,176.25999450683594
453,2025-09-24 12:15:00-04:00,175.9199981689453
454,2025-09-24 12:30:00-04:00,176.2550048828125
455,2025-09-24 12:45:00-04:00,176.1999969482422
456,2025-09-24 13:00:00-04:00,176.3800048828125
457,2025-09-24 13:15:00-04:00,176.94000244140625
458,2025-09-24 13:30:00-04:00,177.1300048828125
459,2025-09-24 13:45:00-04:00,176.97560119628906
460,2025-09-24 14:00:00-04:00,176.91000366210938
461,2025-09-24 14:15:00-04:00,176.86000061035156
462,2025-09-24 14:30:00-04:00,176.73500061035156
463,2025-09-24 14:45:00-04:00,176.77999877929688
464,2025-09-24 15:00:00-04:00,177.15499877929688
465,2025-09-24 15:15:00-04:00,177.02999877929688
466,2025-09-24 15:30:00-04:00,177.0699005126953
467,2025-09-24 15:45:00-04:00,176.7449951171875
468,2025-09-25 09:30:00-04:00,174.0
469,2025-09-25 09:45:00-04:00,173.13999938964844
470,2025-09-25 10:00:00-04:00,174.9499969482422
471,2025-09-25 10:15:00-04:00,176.3699951171875
472,2025-09-25 10:30:00-04:00,177.15499877929688
473,2025-09-25 10:45:00-04:00,177.6750030517578
474,2025-09-25 11:00:00-04:00,177.83999633789062
475,2025-09-25 11:15:00-04:00,178.46099853515625
476,2025-09-25 11:30:00-04:00,178.02999877929688
477,2025-09-25 11:45:00-04:00,179.26499938964844
478,2025-09-25 12:00:00-04:00,179.92999267578125
479,2025-09-25 12:15:00-04:00,179.5850067138672
480,2025-09-25 12:30:00-04:00,179.27000427246094
481,2025-09-25 12:45:00-04:00,178.97999572753906
482,2025-09-25 13:00:00-04:00,178.6199951171875
483,2025-09-25 13:15:00-04:00,178.36000061035156
484,2025-09-25 13:30:00-04:00,177.97500610351562
485,2025-09-25 13:45:00-04:00,177.08999633789062
486,2025-09-25 14:00:00-04:00,176.38999938964844
487,2025-09-25 14:15:00-04:00,176.23500061035156
488,2025-09-25 14:30:00-04:00,177.20179748535156
489,2025-09-25 14:45:00-04:00,177.2899932861328
490,2025-09-25 15:00:00-04:00,177.2899932861328
491,2025-09-25 15:15:00-04:00,176.99180603027344
492,2025-09-25 15:30:00-04:00,177.0800018310547
493,2025-09-25 15:45:00-04:00,177.1875
494,2025-09-26 09:30:00-04:00,177.0
495,2025-09-26 09:45:00-04:00,177.07000732421875
496,2025-09-26 10:00:00-04:00,177.02499389648438
497,2025-09-26 10:15:00-04:00,176.48500061035156
498,2025-09-26 10:30:00-04:00,175.59010314941406
499,2025-09-26 10:45:00-04:00,176.55999755859375
500,2025-09-26 11:00:00-04:00,175.83999633789062
501,2025-09-26 11:15:00-04:00,175.8800048828125
502,2025-09-26 11:30:00-04:00,176.75
503,2025-09-26 11:45:00-04:00,176.3350067138672
504,2025-09-26 12:00:00-04:00,175.9199981689453
505,2025-09-26 12:15:00-04:00,176.0500030517578
506,2025-09-26 12:30:00-04:00,176.52650451660156
507,2025-09-26 12:45:00-04:00,177.0500030517578
508,2025-09-26 13:00:00-04:00,177.3300018310547
509,2025-09-26 13:15:00-04:00,177.3502960205078
510,2025-09-26 13:30:00-04:00,177.1533966064453
511,2025-09-26 13:45:00-04:00,177.27999877929688
512,2025-09-26 14:00:00-04:00,177.35220336914062
513,2025-09-26 14:15:00-04:00,177.4149932861328
514,2025-09-26 14:30:00-04:00,177.74000549316406
515,2025-09-26 14:45:00-04:00,177.61000061035156
516,2025-09-26 15:00:00-04:00,177.3800048828125
517,2025-09-26 15:15:00-04:00,177.36500549316406
518,2025-09-26 15:30:00-04:00,177.6800994873047
519,2025-09-26 15:45:00-04:00,177.64999389648438
